member,C1,C2,lambda_wm2k,gamma,sai_efficacy,sai_nonlinearity_alpha,lag_years,ar1_phi,noise_sigma_c,peak_sai_command_wm2,peak_realized_cooling_wm2,max_cap_exceedance_c,mean_cap_exceedance_c,raw_peak_annual_warming_jump_c_yr_including_ar1_noise,raw_peak_annual_cooling_jump_c_yr_including_ar1_noise,max_command_change_wm2_yr
31,11.89071031216538,89.88693015376131,1.7041405825451477,0.8919394486547094,1.0963462041290035,0.04572232284324481,3,0.4924434152293605,0.08433055660014066,1.5998249095784935,1.634408710837438,0.4131708541052941,0.03861739986120001,0.21609533092038924,0.2412725682596032,0.20000000000000007
32,10.636216407411325,145.7334275036592,1.3326267044957714,0.4409397458017524,0.7540601974912844,0.08946056320498384,3,0.4838909748375386,0.12061266538466248,1.922383118763304,1.2368775196237094,0.585427322397222,0.058040109756775315,0.3701738859499544,0.3253913722190398,0.20000000000000007
33,11.773635133495308,92.66341552989385,1.5757131989939062,0.5665617887303149,0.8045099089483612,0.12735109397620198,1,0.4612231100283597,0.08668057440030019,1.690352678916444,1.1190166989130597,0.44088652124913263,0.05144902565093365,0.30294285817885147,0.2342914004321841,0.20000000000000007
34,6.790479060472412,144.94099975410393,1.147649626726608,0.690925067425517,0.8201557944731614,0.04024069471204509,3,0.6827557968996042,0.08674258870174711,1.7757902788591111,1.359291060228496,0.4058136693581389,0.03877478456259106,0.1761696900098111,0.23011556660649368,0.20000000000000007
35,9.851127845040205,78.83832217462404,1.305343098098662,0.9775592855564508,1.0344309036413297,0.10741241942602428,2,0.46719318163675344,0.07278353561018935,1.8836698715403668,1.6206258478280222,0.42686938535078633,0.035530738072737565,0.22979924887094705,0.20146357036999163,0.20000000000000007
36,11.063814604595375,80.38993994224217,1.2869291364207478,0.6226134848990759,0.7564668116725759,0.06132090830398365,1,0.5659292832844547,0.08663851065709868,1.7955671621170521,1.2235653168277045,0.3179551113214947,0.044798591721717615,0.2492781065393146,0.22842932846718778,0.20000000000000007
37,9.439062672045239,128.7125552252427,0.9488926956669649,0.9272701863551618,0.9784010837457506,0.15395746372911256,1,0.4407169039977026,0.11305730721521202,1.6466155436975398,1.2852326948737212,0.3109167148365588,0.037388978294250634,0.3793869081113457,0.3330985834851852,0.20000000000000007
38,6.364130912133987,125.86163756011837,1.6591341878430335,0.45024956788866405,0.9075866586403472,0.12445970786403737,1,0.6134523321785827,0.09956156851290397,1.9561987215383734,1.4277970752225702,0.33470823544073536,0.04814165426332576,0.2356831900465195,0.22167022414127557,0.20000000000000007
39,5.638618970225697,148.28892539321077,1.1673409342176528,0.8346888710679086,0.8417912072755029,0.12737939634141973,3,0.458486546580426,0.07413381454284441,2.0684257465118203,1.3780904650130847,0.3526322152293986,0.04165156705892374,0.32789554138025534,0.21822790375755363,0.20000000000000007
40,8.033236481919328,112.32239805676838,1.7833338825706226,0.48453478026437563,1.087748981396827,0.17702608426863306,2,0.3506958527184527,0.10364628518621116,1.9409084801267984,1.5713268021757467,0.4603249944488077,0.045904729191436684,0.33681971142884254,0.3756025910314369,0.20000000000000007
41,8.736583458416348,135.61540452484638,1.1771473121587641,0.6427002479426149,0.8905313299247091,0.1867645488989819,2,0.5945451625333247,0.08727708918148626,1.6325679401602975,1.1141439346447075,0.3135880686564023,0.041124114560342054,0.2575902413354626,0.3187632412275826,0.20000000000000007
42,10.087516757360124,104.26699632359488,1.5532315190917263,0.47282005099794194,0.9287273367499241,0.1319318905764721,3,0.33500154392534,0.09949605984499296,1.8458569508397031,1.3785766310856877,0.3169720807324181,0.04736124107261871,0.33480763944664027,0.4302163043588427,0.20000000000000007
43,11.063486781312344,136.03974995562365,1.0937207507594437,0.5727649284056934,0.7685472854843904,0.23020444579401597,1,0.4515179756689577,0.10320534933162824,2.0183349598910807,1.0590976510204282,0.4575731544482138,0.04974638321792985,0.3439941107413561,0.2983004271127112,0.20000000000000007
44,7.907639137432728,100.79986653762082,1.546042370525699,0.9490380503734194,0.7809040498835581,0.19072688144608937,2,0.47192762094267127,0.12047333425882867,2.105348323131292,1.173043497632353,0.4189985475404443,0.06893244177786009,0.34732457822523655,0.4448150813017673,0.20000000000000007
45,5.337938998582468,106.99700306041225,1.6146008452954272,0.9729445689401909,1.0098970300502095,0.15453869075934903,3,0.49396699978224845,0.10786239784216606,2.073553305276886,1.5858870098456999,0.45058761123937874,0.04915105605238187,0.2900473094380105,0.35051721926722657,0.20000000000000018
46,8.755331606862786,79.97680840704903,1.1429934399877766,0.7619048054469801,0.8606136389954826,0.18444768628991448,2,0.4674222580856711,0.09106615445517266,1.9991126551078302,1.256976522143003,0.43913510876966866,0.04484106794611431,0.24872575709578992,0.28993935244617675,0.20000000000000007
47,7.653813458007402,73.8890730173617,1.44556185917918,0.4727296175356857,1.0820825772341114,0.13797344303314762,1,0.4241155775872236,0.07857740857649351,1.5208317271445808,1.360240317932572,0.2593004263641223,0.03195388043355218,0.2829685013185246,0.2415593288975495,0.20000000000000007
48,6.2845556451074085,144.36369374814285,1.0310883189449844,0.6202229764832433,0.7929980351005004,0.0404975420800958,3,0.3420254086682459,0.10188355533243534,1.7267122827671422,1.2797870090971855,0.3251631091011993,0.041292297860326434,0.34258317204093547,0.3346571454900388,0.20000000000000007
49,5.638343078698829,80.58801389384118,1.1864132839843085,0.8341447606810305,0.8461865251302991,0.11495614836871201,3,0.3538248758878944,0.11644632607139647,1.6353485505085523,1.1648296544153796,0.4489581166068788,0.04389097360818232,0.3843500773066394,0.34600160295425963,0.20000000000000007
50,6.682447922744161,116.82802488372033,1.3379661600571686,0.8503064655316652,0.8474670513298096,0.0670448722402096,3,0.4628780925273841,0.12259131258915247,2.0727285997364184,1.5422492557441116,0.374986604966721,0.04903567164595276,0.3629592995731782,0.36823667899183465,0.20000000000000007
51,9.16279697193362,141.6291052401516,1.459627232527335,0.68871684376873,0.8214339802165719,0.23758914595620806,3,0.4089404066017321,0.09023251135092605,2.166002518688997,1.1747036290593207,0.4840419743323401,0.0586954225385945,0.26893802843548054,0.3510893092163816,0.20000000000000007
52,11.957678917691117,95.75770188487076,1.3403486393175734,0.9146464189080894,0.8481165092776866,0.10685812032239642,3,0.6762654046882769,0.1271344857339081,2.3099730331986295,1.5712739769412307,0.5623498540905869,0.053964355948529046,0.3508273947156231,0.26104816897906424,0.20000000000000018
53,7.192395565466206,127.95106634649005,1.2957314420022306,0.7326372970012778,1.0525247526589239,0.08133288579237585,2,0.42627676057190844,0.08706429633140933,1.5040213903309825,1.410480713895227,0.3770900743461776,0.033647568980306616,0.3404681731003195,0.30147128382288013,0.20000000000000007
54,5.606813905831828,107.44315630715161,1.220677857582694,0.7702908916520403,0.8710077441518982,0.16902508976055866,1,0.5194205783405184,0.08056270314503194,1.6138394829237526,1.1044071956219341,0.44004683720041626,0.039334198906288774,0.21156566064151128,0.26045712286519573,0.20000000000000007
55,10.744884415564457,108.28487436798098,1.4025327650513426,0.576342727967029,1.0884022293502456,0.17247392616710663,3,0.5692327074708536,0.0950252827407112,1.7776162372328546,1.4807689062372258,0.32810385354911187,0.03588432222251209,0.23861888465772063,0.2811449284786123,0.20000000000000007
56,9.380064838177475,98.92935386791636,1.06228412091603,0.5923905630065096,1.0815483081718,0.0524264708800595,1,0.6048948239834027,0.07443989002336117,1.3724636223359992,1.3847483252074142,0.24043781619203664,0.022370224264455823,0.21868291419240649,0.2081927939714665,0.20000000000000007
57,7.781238192268669,138.67556034783206,1.6573335879864168,0.763136028537321,0.9755675983216056,0.1388492861222448,3,0.5601881997218835,0.11995882978454424,2.1538718624683275,1.6175094488623707,0.41706611010032857,0.05496421377456169,0.2782055367900862,0.35456714702273306,0.20000000000000018
58,8.516475118714382,148.7274448188652,1.2113745000662806,0.7257150993796114,1.0512380703289876,0.16480592599262328,2,0.656194191760976,0.10462527183956656,1.6297202232377987,1.3504972061076184,0.30166207795356814,0.03473730692805134,0.2829697379261735,0.32579811994718266,0.20000000000000007
59,8.895979297699522,121.3728810003423,1.6287591579371758,0.7189736289347686,0.966703881529654,0.18903835505727748,2,0.5561018804364164,0.09923146948265718,1.9109081151289702,1.3570635426999458,0.36357844801570804,0.05171492066620106,0.2715685134989384,0.28850240932959004,0.20000000000000007
60,6.172696686443656,74.84451899391472,0.9816587870021984,0.7450299645375633,0.7810203028008723,0.15018774488226344,3,0.34323922259924045,0.08263527631303161,1.599557172506848,1.0072992221727954,0.3622649834374836,0.03855329016903708,0.27343208592611723,0.22587934147665134,0.20000000000000007
61,8.666779632139695,109.19391904899283,1.7530994365547006,0.5901284114542631,0.808866358642823,0.1360124525794977,3,0.5121946410687493,0.08025884256100715,2.019086648828394,1.2812995854120681,0.3346709511450121,0.05141213645889432,0.21540230462910293,0.18772868683466082,0.20000000000000007
62,6.211533396735801,113.95037573478785,1.470732603150545,0.44426385814313557,0.8847533266026454,0.18549387542621532,1,0.3613315529894908,0.07029522298469239,1.6312813049426755,1.1080068013300841,0.33050682939239207,0.04232427872703609,0.20910577052454937,0.3544759872241485,0.20000000000000007
63,7.61448086489131,133.65916985548083,1.662535064526978,0.4621233665936617,1.0323809914771678,0.1548746298481374,1,0.5827176838832069,0.10262689678072606,1.6220249922784742,1.3383421435344875,0.4038477122689492,0.045447729061969686,0.2989180499774826,0.24429802164789294,0.20000000000000007
64,7.736263144792845,138.38007460613125,1.0326933451954714,0.9022665728395723,0.9090144791122687,0.20517221155010085,1,0.3519411991257255,0.10488288799026754,1.7019626234842795,1.1466898175172762,0.41140321981371697,0.04284879548587317,0.3612318749520397,0.36728213376838426,0.20000000000000007
65,9.093443997409054,135.70618010897041,1.0427855686227876,0.4520442621828906,0.883186899576593,0.15248446680834887,3,0.39416015997396814,0.08202611767079084,1.5911312689270916,1.1308872560880618,0.33374295249624564,0.03371754828182355,0.3645093624775819,0.29844304941795763,0.20000000000000007
66,9.796367726085988,124.9023002199786,1.2871518803099136,0.7523356708171485,0.9454170313811215,0.23286868573091332,3,0.5301646999217219,0.10292122620717856,1.790517574559623,1.1946640812644718,0.462291185743098,0.04430851799685932,0.31766317012728984,0.2827708968202197,0.20000000000000007
67,7.102650647139644,124.79656291837074,1.6064464510413805,0.9812739555801986,0.9076275108333368,0.0921723220184675,1,0.6127920763359487,0.09802878784154503,1.6940538025469194,1.3299110452819283,0.38635378298488643,0.04453387385470916,0.29067834681329074,0.23688553108811872,0.20000000000000007
68,11.039900405972544,119.92051214018763,1.139088884506501,0.7710191924930354,0.8812415768567066,0.045853873196274285,3,0.5047603917137298,0.08698220392092673,1.5589988468048583,1.2821954075205564,0.2962519772872021,0.03954046523451524,0.25819128471223185,0.25883928982309856,0.20000000000000007
69,11.677727828033781,132.64878681051647,1.3724605152118317,0.5329886051400452,0.7718272134916772,0.07254905664609562,2,0.4933215978741392,0.08799063864885617,1.743882202925921,1.1948117346815679,0.37905604694363504,0.051124428215873395,0.31453821958092343,0.3229217169829668,0.20000000000000007
70,6.782578590322011,110.66179827674472,1.5259496622200506,0.6637406044450264,1.0792004820769097,0.11044150561246754,1,0.4041153987242528,0.10516147664999058,1.4744627675762345,1.36840695709826,0.29625561880150686,0.0368554641276867,0.369794342823318,0.40044009832445837,0.20000000000000007
71,5.097739393057601,74.1473525616366,0.9643236190654308,0.8782287270266838,0.9676075818144079,0.18219571758693776,1,0.32952128017848664,0.1131528269730699,1.4180894510462576,1.0904219706438592,0.4041063367460911,0.036094963696077204,0.36349708435001693,0.4535840864938734,0.20000000000000007
72,7.355502234218537,139.6035745019512,1.1834940153601958,0.9022291235659461,0.9199230857336003,0.08252480154996847,3,0.5951466051604102,0.1282226287121123,1.9559164446846735,1.5492291154599416,0.394639469614243,0.04282766430056904,0.33697672762882236,0.33359518655450815,0.20000000000000007
73,9.834197207277818,104.44531091033892,1.599246931644209,0.983536419258072,0.9862297552291164,0.06415815935403733,1,0.6810299879135016,0.0835554301929871,1.7710417344177092,1.5684375510935786,0.26774721512374144,0.04049782193413732,0.15963984236569506,0.18351101405384262,0.20000000000000007
74,8.895742107810007,132.0825141742179,0.912842863058376,0.7858287406841036,0.9557633010501525,0.18901614013897236,1,0.44257790095316113,0.08620929804194018,1.4445808127754292,1.0845436659141792,0.30618379330649304,0.03085448870691962,0.25540996609726063,0.29610560574138933,0.20000000000000007
75,7.587529740566357,89.54541868013871,1.7072177007619032,0.5992863957642729,0.8130434907741083,0.05060936745562095,3,0.48732264654057755,0.08489007100703935,1.8276860181182215,1.3601747325278462,0.3629979629911202,0.05263003889682242,0.22601607318748607,0.23332200576242323,0.20000000000000007
76,10.778362809970996,115.30347977053282,1.1216134503805828,0.9910033815677456,1.0592148523591998,0.17458570655251093,2,0.5938978641181002,0.08565566787087915,1.6410070444199267,1.351095167455114,0.3299270384851387,0.03478040322738562,0.19918184218908097,0.21033094998925228,0.20000000000000007
77,6.511076909836426,123.82678137500957,1.7868544379715376,0.7215825138652388,1.0524560967412682,0.08818142356639876,1,0.4036131792295729,0.09390028246393822,1.6162741808236951,1.4888576463499104,0.35995582108193824,0.044786415765908076,0.35208882665757146,0.38659933417303294,0.20000000000000007
78,10.966710087196965,129.80023285033542,1.724569992719705,0.6479717875918721,0.8785939650403786,0.1730013102940101,1,0.4149060117892671,0.11899217993558156,1.945076641933207,1.2786618528979516,0.443906857835733,0.06226144183723155,0.3750786821771839,0.3477808797074562,0.20000000000000007
79,7.434921278391236,133.54629466272252,1.1185526472927239,0.8255628315727521,0.8680684054820871,0.19111853100529483,3,0.5207549558960629,0.08465633317625136,1.9960871405658893,1.2542552837589667,0.4061548001535069,0.04287542332038459,0.24310771727215053,0.2291183435802665,0.20000000000000007
80,5.6733894665115745,104.04744476530917,0.8820948921491105,0.8718684222579303,1.0869531080224464,0.07789664815903846,3,0.3134291999211006,0.1291528908811286,1.5002862377408477,1.4601025869484436,0.4438783874958412,0.027981050396565142,0.5066288723911047,0.43018364382235563,0.20000000000000007
81,11.450217006019063,104.92909069324794,1.3210010563675527,0.9387043188482023,0.8801464366931836,0.17810100416613814,3,0.4660925678151545,0.1266890951161022,2.4816719252088046,1.514738198458201,0.534138404471022,0.05819607818835353,0.35910321986393734,0.33723593397956253,0.20000000000000018
82,11.870709640329268,95.88598542920676,1.7539239785598377,0.8129028698694165,0.8473716650677953,0.22639482241406672,3,0.5657155786858162,0.07295403569345094,2.222602443732178,1.2529192844496928,0.38947268156460346,0.06800022655599151,0.15950435773916882,0.2342463030110815,0.20000000000000018
83,9.674443727387061,79.08217722333261,1.5610009105851805,0.6470587404831719,0.9164381706841042,0.13305213898072057,1,0.5070745187179,0.07194660807889196,1.6555498193137241,1.2433342798757718,0.30112251939159007,0.04506859908601126,0.20485671881724676,0.2041424297810598,0.20000000000000007
84,10.69202088691611,135.95326586502293,1.3110298461196541,0.6792080617847827,0.8113866501351479,0.11031568692354879,2,0.36655001638333573,0.09892114882744746,1.9840989643552187,1.3207822405403382,0.4111570742241146,0.05260234394025353,0.3253766936902647,0.26868815821691516,0.20000000000000007
85,5.668991860467393,141.86985863318094,1.6362934984247604,0.4569922469241813,1.0388012503969002,0.21997211111546122,3,0.442699986000318,0.1085313943655811,1.6728887290734062,1.2703311755639701,0.3560116431260545,0.048860302493018586,0.3161352466666437,0.29072476615977605,0.20000000000000007
86,9.118174947306752,87.55133228247237,0.9786391283204581,0.44178264505326265,0.9069968928360661,0.2039213945883432,3,0.5937749269552385,0.10694679924659717,1.4004198133353989,0.9880215971380738,0.4770783037716142,0.0293636039522404,0.2764561015500435,0.2912571784523489,0.20000000000000007
87,9.283083525118762,110.65357498264349,1.1455398223318647,0.6865484114391489,1.0324193733509606,0.17670780542640996,2,0.5481938724028972,0.07152793793747148,1.6996070770460763,1.349428295981019,0.3035995667509104,0.030298553952554857,0.20642095216264478,0.18349381080041316,0.20000000000000007
88,8.435341048504007,125.41472750385094,1.007867630706702,0.6735520019838812,0.8690499219834863,0.17215558074243276,1,0.5094180240811583,0.11997302652419914,1.6330886487387155,1.1077865526929058,0.4971903049415871,0.04467923866952114,0.28591737697348385,0.4096868715675088,0.20000000000000007
