tau_years,year,global_cooling_c,geomip_implied_injection_center_tgso2yr,geomip_implied_injection_low_tgso2yr,geomip_implied_injection_high_tgso2yr,geomip_precip_response_scale_center_mmday,geomip_precip_response_scale_low_mmday,geomip_precip_response_scale_high_mmday
0.67,2072,0.5079305108842884,4.617550098948077,4.23275425736907,5.079305108842884,-0.0399088258551941,-0.05442112616617376,-0.025396525544214427
0.67,2073,0.5072870666049665,4.611700605499696,4.227392221708054,5.072870666049664,-0.03985826951896166,-0.054352185707674985,-0.025364353330248328
0.67,2074,0.5081136189213835,4.6192147174671225,4.234280157678196,5.081136189213835,-0.03992321291525157,-0.05444074488443395,-0.02540568094606918
0.67,2075,0.5041250220954001,4.582954746321819,4.201041850795001,5.041250220954001,-0.03960982316463858,-0.05401339522450716,-0.02520625110477001
0.67,2076,0.5027847971807526,4.570770883461388,4.189873309839606,5.027847971807526,-0.039504519778487714,-0.05386979969793779,-0.025139239859037637
0.67,2077,0.505296633039267,4.593605754902427,4.210805275327225,5.052966330392669,-0.039701878310228124,-0.054138924968492895,-0.025264831651963353
0.67,2078,0.5010799858632426,4.555272598756751,4.175666548860356,5.010799858632426,-0.03937057031782622,-0.05368714134249029,-0.025053999293162137
0.67,2079,0.496330745291899,4.51209768447181,4.136089544099159,4.96330745291899,-0.03899741570150636,-0.05317829413841776,-0.024816537264594957
0.67,2080,0.49692810003092625,4.51752818209933,4.141067500257719,4.9692810003092625,-0.03904435071671564,-0.05324229643188496,-0.024846405001546317
0.67,2081,0.4993279287190566,4.539344806536878,4.161066072658805,4.993279287190566,-0.03923290868506874,-0.053499420934184645,-0.024966396435952835
0.67,2082,0.50417895732682,4.583445066607455,4.201491311056834,5.0417895732682005,-0.03961406093282158,-0.05401917399930215,-0.025208947866341008
0.67,2083,0.505906562969112,4.599150572446472,4.2158880247426,5.059065629691119,-0.03974980137614452,-0.05420427460383343,-0.025295328148455604
0.67,2084,0.5043725211268713,4.585204737517011,4.203104342723927,5.043725211268712,-0.03962926951711132,-0.054039912977879065,-0.025218626056343566
0.67,2085,0.5014998559953063,4.55908959995733,4.179165466627553,5.014998559953063,-0.039403560113916936,-0.05373212742806854,-0.02507499279976532
0.67,2086,0.4955909501960991,4.505372274509992,4.129924584967493,4.955909501960991,-0.038939288943979224,-0.05309903037815348,-0.02477954750980496
0.67,2087,0.49033969833463,4.457633621223909,4.086164152788584,4.903396983346299,-0.03852669058343522,-0.05253639625013893,-0.024516984916731505
0.67,2088,0.4864628659761254,4.422389690692049,4.053857216467712,4.864628659761254,-0.03822208232669558,-0.05212102135458487,-0.024323143298806277
0.67,2089,0.4872625319980253,4.42965938180023,4.060521099983544,4.872625319980252,-0.038284913228416276,-0.052206699856931285,-0.02436312659990127
0.67,2090,0.4887982631552139,4.443620574138309,4.073318859626783,4.887982631552139,-0.03840557781933824,-0.05237124248091578,-0.0244399131577607
0.67,2091,0.4844673280288072,4.40424843662552,4.037227733573394,4.844673280288072,-0.03806529005940629,-0.051907213717372204,-0.024223366401440367
0.67,2092,0.48304378822039284,4.391307165639935,4.025364901836607,4.8304378822039284,-0.03795344050303087,-0.0517546915950421,-0.024152189411019646
0.67,2093,0.48850494340851025,4.440954030986457,4.070874528404253,4.8850494340851025,-0.03838253126781153,-0.05233981536519753,-0.024425247170425518
0.67,2094,0.4946180844530599,4.496528040482363,4.121817370442166,4.946180844530598,-0.03886284949274042,-0.05299479476282785,-0.024730904222652998
0.67,2095,0.4980443444849074,4.527675858953704,4.150369537374229,4.980443444849074,-0.03913205563809988,-0.05336189405195437,-0.024902217224245377
0.67,2096,0.4980222351823713,4.527474865294285,4.150185293186428,4.980222351823713,-0.039130318478614895,-0.05335952519811122,-0.02490111175911857
0.67,2097,0.4980983032954225,4.52816639359475,4.150819194128521,4.980983032954224,-0.039136295258926056,-0.053367675353080984,-0.02490491516477113
0.67,2098,0.4949494602019593,4.499540547290539,4.124578835016328,4.949494602019593,-0.03888888615872538,-0.053030299307352785,-0.02474747301009797
0.67,2099,0.4875947289332765,4.432679353938878,4.0632894077773045,4.875947289332765,-0.038311014416186014,-0.0522422923857082,-0.02437973644666383
0.67,2100,0.4747069366222565,4.315517605656877,3.9558911385188043,4.747069366222565,-0.0372984021631773,-0.05086145749524177,-0.02373534683111283
0.67,2101,0.47613062006757634,4.328460182432512,3.967755167229803,4.761306200675763,-0.03741026300530958,-0.051013995007240326,-0.02380653100337882
0.67,2102,0.47816041096528217,4.3469128269571105,3.9846700913773514,4.781604109652822,-0.0375697465758436,-0.051231472603423096,-0.023908020548264113
0.67,2103,0.4771199538163706,4.33745412560337,3.975999615136422,4.771199538163706,-0.03748799637128627,-0.051119995051754,-0.023855997690818535
0.67,2104,0.477094698290665,4.337224529915136,3.9757891524222084,4.77094698290665,-0.037486012008552255,-0.05111728910257125,-0.023854734914533254
0.67,2105,0.48095506176683345,4.37231874333485,4.007958848056946,4.809550617668334,-0.037789326281679775,-0.05153089947501787,-0.024047753088341676
0.67,2106,0.48370047563513885,4.397277051228535,4.030837296959491,4.837004756351388,-0.038005037371332345,-0.05182505096090774,-0.024185023781756947
0.67,2107,0.47905707945092657,4.355064358644787,3.9921423287577213,4.790570794509265,-0.037640199099715665,-0.05132754422688499,-0.023952853972546335
0.67,2108,0.47565871903591006,4.324170173053727,3.963822658632584,4.756587190359101,-0.037373185067107226,-0.050963434182418936,-0.02378293595179551
0.67,2109,0.46557083351921036,4.232462122901913,3.8797569459934196,4.655708335192103,-0.03658056549079511,-0.049882589305629686,-0.023278541675960523
0.67,2110,0.459050977158872,4.173190701444291,3.825424809657267,4.59050977158872,-0.036068291062482806,-0.049184033267022004,-0.022952548857943605
0.67,2111,0.45857252804986115,4.168841164089647,3.821437733748843,4.585725280498611,-0.036030698632489096,-0.049132770862485124,-0.02292862640249306
0.67,2112,0.460362484598295,4.185113496348136,3.836354038319125,4.603624845982949,-0.036171338075580324,-0.04932455192124589,-0.023018124229914755
0.67,2113,0.4579566490608178,4.163242264189253,3.8163054088401482,4.579566490608178,-0.03598230814049283,-0.049066783827944764,-0.022897832453040893
0.67,2114,0.45671208109298034,4.151928009936185,3.8059340091081695,4.567120810929803,-0.0358845206573056,-0.04893343725996218,-0.02283560405464902
0.67,2115,0.45283940209480633,4.116721837225512,3.773661684123386,4.528394020948063,-0.0355802387360205,-0.048518507367300685,-0.02264197010474032
0.67,2116,0.4534735242043304,4.122486583675731,3.778946035036087,4.534735242043304,-0.03563006261605454,-0.04858644902189255,-0.022673676210216525
0.67,2117,0.4472615931579049,4.0660144832536815,3.727179942982541,4.472615931579049,-0.03514198231954968,-0.0479208849812041,-0.02236307965789525
0.67,2118,0.4401280468671831,4.001164062428937,3.6677337238931926,4.401280468671831,-0.03458148939670725,-0.04715657645005534,-0.02200640234335916
0.67,2119,0.43809235843147887,3.9826578039225353,3.6507696535956575,4.380923584314789,-0.03442154244818763,-0.046938466974801314,-0.021904617921573947
0.67,2120,0.4273366105063465,3.884878277330423,3.561138420886221,4.273366105063465,-0.0335764479683558,-0.045786065411394274,-0.02136683052531733
0.67,2121,0.4178876886210394,3.7989789874639945,3.4823974051753286,4.178876886210394,-0.03283403267736739,-0.0447736809236828,-0.020894384431051974
0.67,2122,0.4251208595965281,3.8647350872411645,3.5426738299710676,4.251208595965281,-0.03340235325401293,-0.045548663528199446,-0.02125604297982641
0.67,2123,0.4215020875923423,3.8318371599303847,3.5125173966028527,4.215020875923423,-0.03311802116796976,-0.045160937956322394,-0.02107510437961712
0.67,2124,0.420454010169939,3.822309183363082,3.503783418082825,4.20454010169939,-0.03303567222763807,-0.04504864394677918,-0.021022700508496955
0.67,2125,0.41959187651643304,3.814471604694846,3.4965989709702754,4.19591876516433,-0.0329679331548626,-0.04495627248390354,-0.020979593825821655
0.67,2126,0.4221016646929767,3.837287860845243,3.517513872441473,4.221016646929767,-0.03316513079730532,-0.045225178359961794,-0.02110508323464884
0.67,2127,0.4113331645166991,3.7393924046972646,3.4277763709724924,4.113331645166991,-0.03231903435488351,-0.04407141048393205,-0.02056665822583496
0.67,2128,0.4025849940432942,3.659863582211765,3.354874950360785,4.025849940432941,-0.03163167810340169,-0.04313410650463866,-0.020129249702164714
0.67,2129,0.39873649492148666,3.6248772265589695,3.3228041243457223,3.9873649492148666,-0.031329296029545387,-0.04272176731301643,-0.019936824746074337
0.67,2130,0.39420307482309536,3.583664316573594,3.2850256235257946,3.9420307482309536,-0.030973098736100355,-0.04223604373104593,-0.01971015374115477
0.67,2131,0.3902542784668155,3.5477661678801407,3.2521189872234624,3.902542784668155,-0.030662836165249792,-0.041812958407158804,-0.019512713923340776
0.67,2132,0.3858625722446867,3.507841565860788,3.215521435372389,3.8586257224468667,-0.0303177735335111,-0.04134241845478786,-0.019293128612234336
0.67,2133,0.38519977502024494,3.5018161365476814,3.209998125168708,3.8519977502024494,-0.030265696608733534,-0.04127140446645482,-0.01925998875101225
0.67,2134,0.39293316952744517,3.5721197229767743,3.2744430793953767,3.9293316952744517,-0.030873320462870696,-0.042099982449369126,-0.019646658476372262
0.67,2135,0.392308118197114,3.5664374381555817,3.2692343183092833,3.9230811819711398,-0.030824209286916104,-0.0420330126639765,-0.019615405909855704
0.67,2136,0.39205926233885946,3.5641751121714496,3.2671605194904956,3.9205926233885946,-0.03080465632662468,-0.04200634953630637,-0.019602963116942977
0.67,2137,0.3881620548480387,3.528745953163988,3.2346837904003225,3.8816205484803867,-0.030498447166631616,-0.04158879159086129,-0.01940810274240194
0.67,2138,0.3845603544286076,3.496003222078251,3.2046696202383966,3.845603544286076,-0.0302154564193906,-0.04120289511735081,-0.019228017721430384
0.67,2139,0.38180020776556,3.4709109796869093,3.1816683980463334,3.8180020776556,-0.02999858775300829,-0.04090716511773858,-0.019090010388278005
0.67,2140,0.37980006999725724,3.452727909065975,3.1650005833104773,3.7980006999725724,-0.029841434071213074,-0.040692864642563276,-0.018990003499862865
0.67,2141,0.3783172371099357,3.4392476100903244,3.1526436425827975,3.783172371099357,-0.029724925772923523,-0.040533989690350256,-0.018915861855496787
0.67,2142,0.3771794239036259,3.4289038536693264,3.1431618658635494,3.771794239036259,-0.029635526163856327,-0.04041208113253135,-0.0188589711951813
0.67,2143,0.37630848099736425,3.4209861908851296,3.135904008311369,3.7630848099736425,-0.029567094935507195,-0.04031876582114617,-0.018815424049868214
0.67,2144,0.3755759204065996,3.4143265491509056,3.129799336721663,3.755759204065996,-0.029509536603375686,-0.04024027718642139,-0.018778796020329985
0.67,2145,0.37493592920796204,3.4085084473451093,3.1244660767330172,3.74935929207962,-0.02945925158062559,-0.04017170670085308,-0.018746796460398105
0.67,2146,0.37438526440014286,3.4035024036376624,3.119877203334524,3.7438526440014286,-0.02941598506001123,-0.04011270690001531,-0.018719263220007148
0.67,2147,0.37390176494722227,3.399106954065657,3.1158480412268523,3.7390176494722227,-0.029377995817281753,-0.04006090338720239,-0.018695088247361116
0.67,2148,0.373413705031181,3.394670045738009,3.1117808752598415,3.73413705031181,-0.02933964825244994,-0.04000861125334082,-0.018670685251559054
0.67,2149,0.3728810876570341,3.389828069609401,3.107342397141951,3.728810876570341,-0.029297799744481254,-0.0399515451061108,-0.01864405438285171
0.67,2150,0.37231357583955416,3.384668871268674,3.102613131996285,3.7231357583955416,-0.02925320953025069,-0.03989074026852366,-0.018615678791977713
0.67,2151,0.3716696588638184,3.3788150805801673,3.097247157198487,3.716696588638184,-0.029202616053585737,-0.03982174916398055,-0.018583482943190923
0.67,2152,0.3708903175646665,3.3717301596787865,3.090752646372221,3.708903175646665,-0.029141382094366657,-0.039738248310499984,-0.018544515878233327
0.67,2153,0.37001781217153984,3.363798292468544,3.0834817680961653,3.7001781217153984,-0.02907282809919242,-0.03964476558980784,-0.018500890608576997
0.67,2154,0.3691116693711556,3.355560630646869,3.0759305780929633,3.691116693711556,-0.029001631164876515,-0.03954767886119524,-0.018455583468557784
0.67,2155,0.3681571075460609,3.346882795873281,3.0679758962171744,3.681571075460609,-0.028926629878619076,-0.0394454043799351,-0.018407855377303047
0.67,2156,0.3671977431380147,3.338161301254679,3.0599811928167893,3.6719774313801468,-0.0288512512465583,-0.03934261533621586,-0.018359887156900737
0.67,2157,0.36625542462597815,3.329594769327074,3.0521285385498182,3.6625542462597815,-0.028777211934898288,-0.03924165263849766,-0.018312771231298913
0.67,2158,0.3652929485237024,3.3208449865791128,3.044107904364187,3.652929485237024,-0.028701588812576624,-0.03913853019896812,-0.018264647426185124
0.67,2159,0.3643272020180641,3.3120654728914922,3.036060016817201,3.6432720201806412,-0.02862570872999076,-0.0390350573590783,-0.01821636010090321
0.67,2160,0.3633283414975004,3.3029849227045487,3.0277361791458364,3.6332834149750037,-0.02854722683194646,-0.0389280365890179,-0.018166417074875024
0.67,2161,0.362240032733641,3.2930912066694638,3.0186669394470087,3.6224003273364103,-0.02846171685764323,-0.0388114320786044,-0.018112001636682053
0.67,2162,0.3610449043274977,3.2822264029772517,3.008707536062481,3.610449043274977,-0.02836781391144625,-0.038683382606517616,-0.018052245216374888
0.67,2163,0.35975336094788446,3.2704850995262222,2.997944674565704,3.5975336094788446,-0.02826633550304807,-0.03854500295870191,-0.017987668047394226
0.67,2164,0.3583761027734256,3.257964570667505,2.98646752311188,3.5837610277342558,-0.02815812236076916,-0.03839743958286703,-0.017918805138671282
0.67,2165,0.3569837081767031,3.245306437970028,2.9748642348058594,3.569837081767031,-0.028048719928169534,-0.038248254447503904,-0.01784918540883516
0.67,2166,0.35559549973424187,3.2326863612203804,2.9632958311186823,3.5559549973424187,-0.027939646407690436,-0.03809951782866877,-0.017779774986712096
0.67,2167,0.3542433120695374,3.2203937460867036,2.9520276005794783,3.542433120695374,-0.027833403091177943,-0.03795464057887901,-0.017712165603476875
0.67,2168,0.35294750101284067,3.208613645571279,2.9412291751070057,3.5294750101284067,-0.02773158936529463,-0.03781580367994722,-0.017647375050642036
0.67,2169,0.35168337214849754,3.1971215649863414,2.9306947679041464,3.5168337214849754,-0.02763226495452481,-0.03768036130162474,-0.017584168607424882
0.67,2170,0.3504228272717541,3.1856620661068558,2.9201902272646176,3.504228272717541,-0.027533222142780686,-0.03754530292197366,-0.01752114136358771
0.67,2171,0.3491306683647415,3.173915166952195,2.909422236372846,3.491306683647415,-0.027431695371515408,-0.037406857324793735,-0.017456533418237077
0.67,2172,0.34775081311942735,3.1613710283584306,2.8979234426618947,3.4775081311942735,-0.027323278173669297,-0.03725901569136722,-0.01738754065597137
0.67,2173,0.34629939294992584,3.1481762995447804,2.8858282745827153,3.4629939294992584,-0.027209238017494176,-0.03710350638749206,-0.017314969647496296
0.67,2174,0.34481762848878006,3.1347057135343643,2.8734802374065005,3.4481762848878006,-0.02709281366697558,-0.036944745909512154,-0.017240881424439008
0.67,2175,0.3432974937034713,3.1208863063951937,2.8608124475289274,3.4329749370347127,-0.02697337450527275,-0.03678187432537193,-0.017164874685173567
0.67,2176,0.34174629556212055,3.106784505110187,2.8478857963510045,3.4174629556212053,-0.026851494651309475,-0.03661567452451292,-0.01708731477810603
0.67,2177,0.3402090110571059,3.0928091914282354,2.835075092142549,3.402090110571059,-0.02673070801162975,-0.036450965470404204,-0.017010450552855296
0.67,2178,0.33868087885794407,3.078917080526764,2.822340657149534,3.3868087885794407,-0.02661064048169561,-0.03628723702049401,-0.016934043942897208
0.67,2179,0.33717939754971493,3.065267250451954,2.8098283129142914,3.371793975497149,-0.02649266695033475,-0.03612636402318375,-0.01685896987748575
0.67,2180,0.33567806395315525,3.0516187632105023,2.797317199609627,3.3567806395315523,-0.026374705024890775,-0.03596550685212378,-0.016783903197657764
0.67,2181,0.3341844185978122,3.0380401690710204,2.7848701549817685,3.3418441859781223,-0.026257347175542393,-0.03580547342119417,-0.016709220929890616
0.67,2182,0.33264349811943816,3.0240318010858016,2.7720291509953183,3.3264349811943816,-0.026136274852241573,-0.03564037479851123,-0.01663217490597191
0.67,2183,0.3310304282248573,3.0093675293168842,2.758586901873811,3.310304282248573,-0.02600953364623879,-0.03546754588123471,-0.01655152141124287
0.67,2184,0.329356258096422,2.9941478008765636,2.74463548413685,3.29356258096422,-0.025877991707576018,-0.03528817051033093,-0.016467812904821102
0.67,2185,0.32761224061534777,2.9782930965031618,2.730102005127898,3.2761224061534775,-0.025740961762634473,-0.03510131149450155,-0.01638061203076739
0.67,2186,0.32585167661306824,2.9622879692097115,2.7154306384422355,3.258516766130682,-0.025602631733883937,-0.03491267963711446,-0.016292583830653417
0.67,2187,0.3240414698867793,2.9458315444252663,2.7003455823898275,3.240414698867793,-0.025460401205389806,-0.03471872891644064,-0.016202073494338966
0.67,2188,0.3221639389519866,2.928763081381696,2.684699491266555,3.221639389519866,-0.025312880917656093,-0.03451756488771285,-0.016108196947599334
0.67,2189,0.3202745457011066,2.911586779100969,2.668954547509222,3.2027454570110656,-0.025164428590801237,-0.034315129896547135,-0.016013727285055332
0.67,2190,0.3183702074149575,2.8942746128632497,2.6530850617913124,3.1837020741495747,-0.025014802011175234,-0.034111093651602586,-0.015918510370747877
0.67,2191,0.3164638430558696,2.876944027780633,2.637198692132247,3.164638430558696,-0.024865016240104044,-0.0339068403274146,-0.015823192152793483
0.67,2192,0.31455664099418634,2.859605827219876,2.6213053416182195,3.145566409941863,-0.024715164649543216,-0.033702497249377114,-0.01572783204970932
0.67,2193,0.31265216839800125,2.8422924399818297,2.6054347366500106,3.1265216839800125,-0.024565527516985815,-0.033498446614071566,-0.015632608419900065
0.67,2194,0.3106894822960069,2.824449839054608,2.589079019133391,3.106894822960069,-0.024411316466114833,-0.03328815881742931,-0.015534474114800348
0.67,2195,0.3086949949660275,2.806318136054795,2.5724582913835623,3.0869499496602746,-0.024254606747330733,-0.03307446374636009,-0.015434749748301377
0.67,2196,0.30664915352808864,2.7877195775280783,2.555409612734072,3.0664915352808864,-0.024093862062921252,-0.03285526644943807,-0.015332457676404435
0.67,2197,0.3045601837543128,2.7687289432210256,2.53800153128594,3.045601837543128,-0.023929728723553152,-0.03263144825939066,-0.015228009187715644
0.67,2198,0.30244492691658675,2.7494993356053343,2.5203743909715564,3.0244492691658675,-0.023763529972017534,-0.032404813598205726,-0.01512224634582934
0.67,2199,0.30029426322713926,2.7299478475194476,2.502452193559494,3.0029426322713926,-0.023594549253560946,-0.03217438534576492,-0.015014713161356965
0.67,2200,0.2981703004747045,2.7106390952245865,2.484752503955871,2.981703004747045,-0.02342766646586964,-0.031946817908004056,-0.014908515023735228
0.67,2201,0.29605012495338556,2.6913647723035052,2.4670843746115465,2.9605012495338556,-0.02326108124633744,-0.0317196562450056,-0.014802506247669281
0.67,2202,0.2939357318312641,2.6721430166478553,2.449464431927201,2.939357318312641,-0.023094950358170753,-0.031493114124778294,-0.014696786591563208
0.67,2203,0.2918649255431003,2.6533175049372755,2.432207712859169,2.918649255431003,-0.022932244149815026,-0.03127124202247503,-0.014593246277155017
0.67,2204,0.2897804561724827,2.6343677833862067,2.414837134770689,2.897804561724827,-0.022768464413552215,-0.031047906018480294,-0.014489022808624139
0.67,2205,0.28764189354317926,2.614926304937993,2.397015779526494,2.8764189354317926,-0.022600434492678373,-0.03081877430819778,-0.014382094677158966
0.67,2206,0.2854074129167714,2.594612844697922,2.378395107639762,2.854074129167714,-0.022424868157746327,-0.030579365669654083,-0.014270370645838573
0.67,2207,0.28306776185674765,2.5733432896067967,2.358898015472897,2.8306776185674765,-0.022241038431601603,-0.030328688770365823,-0.014153388092837385
0.67,2208,0.2806601153018853,2.5514555936535026,2.3388342941823774,2.806601153018853,-0.02205186620229099,-0.030070726639487712,-0.014033005765094267
0.67,2209,0.2782078807807409,2.5291625525521897,2.318399006506174,2.782078807807409,-0.0218591906327725,-0.029807987226507952,-0.013910394039037047
0.67,2210,0.2757251837333472,2.5065925793940655,2.29770986444456,2.757251837333472,-0.021664121579048713,-0.02954198397143006,-0.013786259186667362
0.67,2211,0.27323174877886525,2.483924988898775,2.276931239823877,2.7323174877886522,-0.02146820883262513,-0.029274830226306992,-0.013661587438943265
0.67,2212,0.2706682132565059,2.46062012051369,2.2555684438042163,2.706682132565059,-0.021266788184439753,-0.029000165706054206,-0.013533410662825299
0.67,2213,0.26807332678896545,2.4370302435360496,2.2339443899080456,2.6807332678896545,-0.02106290424770443,-0.028722142155960587,-0.013403666339448275
0.67,2214,0.26547831290171775,2.4134392081974343,2.2123192741809814,2.6547831290171775,-0.020859010299420683,-0.028444104953755475,-0.01327391564508589
0.67,2215,0.2628769049966173,2.3897900454237937,2.190640874971811,2.628769049966173,-0.020654613964019936,-0.028165382678209,-0.013143845249830867
0.67,2216,0.2602618966543512,2.3660172423122834,2.16884913878626,2.6026189665435115,-0.02044914902284188,-0.0278852032129662,-0.013013094832717561
0.67,2217,0.2576407148751385,2.342188317046714,2.147005957292821,2.576407148751385,-0.020243199025903744,-0.027604362308050558,-0.012882035743756928
0.67,2218,0.25497155098873003,2.3179231908066367,2.1247629249060838,2.5497155098873003,-0.020033479006257363,-0.02731838046307822,-0.012748577549436504
0.67,2219,0.2522645500201006,2.293314091091824,2.1022045835008387,2.522645500201006,-0.01982078607300791,-0.027028344645010784,-0.012613227501005034
0.67,2220,0.24947274152849985,2.267934013895453,2.0789395127374988,2.4947274152849985,-0.01960142969152499,-0.026729222306624986,-0.012473637076424996
0.67,2221,0.24660198006129264,2.2418361823753874,2.055016500510772,2.4660198006129264,-0.01937586986195871,-0.026421640720852783,-0.012330099003064634
0.67,2222,0.24366339346476296,2.2151217587705725,2.0305282788730246,2.4366339346476296,-0.01914498091508852,-0.02610679215693889,-0.01218316967323815
0.67,2223,0.24069815774253567,2.1881650703866877,2.005817981187797,2.4069815774253565,-0.01891199810834209,-0.025789088329557393,-0.012034907887126786
0.67,2224,0.2377398127663023,2.161271025148203,1.9811651063858524,2.3773981276630227,-0.018679556717352327,-0.025472122796389534,-0.011886990638315118
0.67,2225,0.23480506631774778,2.1345915119795253,1.9567088859812316,2.3480506631774776,-0.01844896949639447,-0.02515768567690155,-0.011740253315887392
0.67,2226,0.2319056568328196,2.1082332439347238,1.9325471402734968,2.319056568328196,-0.018221158751150116,-0.024847034660659247,-0.011595282841640983
0.67,2227,0.2290167405898269,2.0819703689984266,1.9084728382485576,2.290167405898269,-0.017994172474914975,-0.0245375079203386,-0.011450837029491347
0.67,2228,0.22606996352208086,2.0551814865643716,1.8839163626840072,2.2606996352208086,-0.01776263999102064,-0.02422178180593724,-0.011303498176104045
0.67,2229,0.22307457016548915,2.0279506378680834,1.8589547513790763,2.2307457016548913,-0.017527287655859865,-0.02390084680344527,-0.011153728508274459
0.67,2230,0.21997795590190106,1.9997995991081914,1.8331496325158423,2.1997795590190106,-0.017283982249435087,-0.023569066703775114,-0.010998897795095055
0.67,2231,0.21678118745075903,1.970738067734173,1.806509895422992,2.1678118745075903,-0.017032807585416785,-0.023226555798295613,-0.010839059372537953
0.67,2232,0.2135354655054078,1.9412315045946165,1.7794622125450652,2.135354655054078,-0.0167777865754249,-0.02287879987557941,-0.010676773275270392
0.67,2233,0.21030676542418814,1.9118796856744376,1.7525563785349012,2.1030676542418814,-0.016524102997614785,-0.022532867724020158,-0.010515338271209408
0.67,2234,0.20707075886309412,1.8824614442099465,1.725589657192451,2.070707588630941,-0.01626984533924311,-0.022186152735331515,-0.010353537943154708
0.67,2235,0.20386687482902455,1.853335225718405,1.6988906235752046,2.0386687482902452,-0.016018111593709073,-0.02184287944596692,-0.010193343741451229
0.67,2236,0.20064163101314736,1.8240148273922487,1.672013591776228,2.0064163101314736,-0.015764699579604437,-0.021497317608551503,-0.01003208155065737
0.67,2237,0.19740818561986573,1.7946198692715065,1.6450682134988812,1.9740818561986573,-0.015510643155846595,-0.0211508770306999,-0.009870409280993288
0.67,2238,0.19413766453532433,1.7648878594120394,1.6178138711277028,1.9413766453532433,-0.0152536736420612,-0.02080046405735618,-0.009706883226766218
0.67,2239,0.19080451416388844,1.7345864923989858,1.5900376180324036,1.9080451416388844,-0.014991783255734093,-0.020443340803273764,-0.009540225708194424
0.67,2240,0.1874336275464331,1.7039420686039375,1.561946896220276,1.8743362754643311,-0.014726927878648318,-0.020082174379974976,-0.009371681377321658
0.67,2241,0.1839955372308666,1.6726867020987872,1.533296143590555,1.839955372308666,-0.014456792210996662,-0.019713807560449992,-0.009199776861543331
0.67,2242,0.18051190970067865,1.6410173609152605,1.5042659141723222,1.8051190970067865,-0.014183078619339038,-0.019340561753644143,-0.009025595485033934
0.67,2243,0.17697961619130964,1.6089056017391785,1.4748301349275803,1.7697961619130964,-0.01390554127217433,-0.018962101734783177,-0.008848980809565483
0.67,2244,0.1734505822590584,1.576823475082349,1.4454215188254869,1.734505822590584,-0.013628260034640306,-0.01858399095632769,-0.008672529112952921
0.67,2245,0.16993409608664467,1.544855418969497,1.4161174673887056,1.6993409608664467,-0.013351964692522084,-0.01820722458071193,-0.008496704804332235
0.67,2246,0.1664209042786985,1.5129173116245318,1.386840868989154,1.664209042786985,-0.013075928193326312,-0.017830811172717696,-0.008321045213934926
0.67,2247,0.16293459760918183,1.4812236146289257,1.3577883134098487,1.6293459760918183,-0.012802004097864288,-0.017457278315269484,-0.008146729880459093
0.67,2248,0.15943505130679503,1.4494095573345003,1.3286254275566254,1.5943505130679503,-0.012527039745533897,-0.01708232692572804,-0.007971752565339753
0.67,2249,0.15588343525995352,1.4171221387268502,1.2990286271662794,1.5588343525995352,-0.01224798419899635,-0.01670179663499502,-0.007794171762997677
0.67,2250,0.15225874047017096,1.3841703679106452,1.2688228372514248,1.5225874047017096,-0.01196318675122772,-0.01631343647894689,-0.0076129370235085495
0.67,2251,0.14856015990732663,1.3505469082484238,1.2380013325610553,1.4856015990732663,-0.011672583992718522,-0.01591715999007071,-0.007428007995366333
0.67,2252,0.14482167148149727,1.3165606498317934,1.2068472623458106,1.4482167148149727,-0.01137884561640336,-0.015516607658731852,-0.007241083574074865
0.67,2253,0.14100297511033344,1.2818452282757586,1.1750247925861121,1.4100297511033344,-0.011078805187240486,-0.015107461618964299,-0.0070501487555166735
0.67,2254,0.13715321879848685,1.2468474436226078,1.1429434899873905,1.3715321879848685,-0.010776324334166826,-0.014694987728409306,-0.006857660939924344
0.67,2255,0.13330466006346875,1.2118605460315341,1.110872167195573,1.3330466006346875,-0.010473937576415404,-0.014282642149657366,-0.0066652330031734385
0.67,2256,0.12943038450142508,1.1766398591038643,1.0785865375118757,1.2943038450142508,-0.010169530210826257,-0.013867541196581259,-0.006471519225071255
0.67,2257,0.1255516951442568,1.1413790467659708,1.04626412620214,1.255516951442568,-0.009864776047048749,-0.013451967336884658,-0.006277584757212841
0.67,2258,0.1216775060983517,1.106159146348652,1.0139792174862643,1.216775060983517,-0.009560375479156207,-0.013036875653394826,-0.006083875304917587
0.67,2259,0.11783660942352703,1.0712419038502456,0.9819717451960586,1.1783660942352703,-0.009258590740419983,-0.012625351009663612,-0.005891830471176353
0.67,2260,0.1139928447719798,1.03629858883618,0.9499403730998317,1.139928447719798,-0.008956580660655557,-0.012213519082712123,-0.005699642238598991
0.67,2261,0.11010598565492224,1.0009635059538387,0.9175498804576854,1.1010598565492224,-0.008651184587172463,-0.011797069891598812,-0.005505299282746113
0.67,2262,0.10612376350033037,0.9647614863666397,0.8843646958360865,1.0612376350033037,-0.008338295703597388,-0.011370403232178255,-0.005306188175016519
0.67,2263,0.1020767248825104,0.9279702262046401,0.85063937402092,1.020767248825104,-0.008020314097911534,-0.010936791951697545,-0.0051038362441255215
0.67,2264,0.09865599606940068,0.8968726915400062,0.822133300578339,0.9865599606940068,-0.007751542548310055,-0.010570285293150072,-0.004932799803470035
0.67,2265,0.09598131848578517,0.8725574407798652,0.7998443207148764,0.9598131848578517,-0.0075413893095974075,-0.010283712694905555,-0.00479906592428926
